pair_id,moral_text,625_10_high_precision_neutral_act,625_10_high_precision_moral_act,difference
269,He wanted to demonstrate loyalty to his principles. He refused the questionable business deal.,-0.08152662963,0.04608863592,0.1276152655
270,She aimed to cultivate mindfulness in her work. She double-checked each data entry.,-0.07243507355,0.01843872666,0.09087380022
271,He sought to embody dependability in relationships. He kept his promise to help move furniture.,0.02575009316,0.1637015641,0.1379514709
272,She wanted to be the type of person who shows initiative. She organized the community cleanup event.,-0.09143482894,0.03081896342,0.1222537924
273,He strived to demonstrate prudence in decisions. He researched all options before investing.,-0.06570589542,0.006072997116,0.07177889254
274,She aimed to show fortitude during setbacks. She resubmitted the grant proposal after rejection.,-0.05124943331,0.01800376363,0.06925319694
275,He wanted to cultivate authenticity in his expression. He shared his true opinion at the meeting.,-0.07842960209,0.03910714015,0.1175367422
276,She sought to be someone who demonstrates care. She checked on her sick teammate daily.,-0.02887988836,0.02067038417,0.04955027252
277,He aimed to embody consistency in his actions. He maintained the same standards for everyone.,-0.05072863027,0.06485232711,0.1155809574
278,She wanted to show moderation in her lifestyle. She limited her online shopping to necessities.,-0.04190204293,0.04612849653,0.08803053945
279,He strived to be the kind of person who shows tact. He delivered the criticism privately.,-0.0264738854,0.08128275722,0.1077566426
280,She sought to demonstrate openness to growth. She enrolled in the leadership workshop.,-0.1000027061,0.06926220655,0.1692649126
281,He wanted to cultivate gratitude in daily life. He wrote thank-you notes to his mentors.,-0.02097649872,0.0634688288,0.08444532752
282,She aimed to embody responsibility in her role. She stayed late to finish the urgent report.,-0.07572676986,-0.01728725992,0.05843950994
283,He sought to be someone who acts with discretion. He kept the confidential information private.,-0.07422345132,0.07058088481,0.1448043361
284,She wanted to demonstrate flexibility in her thinking. She considered the opposing viewpoint carefully.,-0.01906275377,0.0256212391,0.04468399286
285,He strived to show dedication to excellence. He revised the presentation five times.,-0.08305942267,0.06475621462,0.1478156373
286,She aimed to be the type of person who shows empathy. She listened to her friend's concerns without interrupting.,-0.105004549,-0.0218832884,0.08312126063
287,He wanted to cultivate industriousness in his work. He completed tasks ahead of schedule.,-0.01509974338,0.0914419964,0.1065417398
288,She sought to embody grace under pressure. She remained calm during the system failure.,-0.1016243473,0.02555570938,0.1271800566
289,He aimed to demonstrate accountability for his actions. He apologized for the scheduling conflict.,-0.05325873196,0.06438682228,0.1176455542
290,She wanted to be someone who shows resilience. She restarted her business after bankruptcy.,-0.004319313914,0.1186577603,0.1229770742
291,He strived to cultivate curiosity about others. He asked about his colleague's weekend plans.,-0.05839454383,0.0843885988,0.1427831426
292,She sought to show sincerity in her dealings. She disclosed the product's limitations upfront.,-0.07239438593,0.1055272222,0.1779216081
293,He wanted to embody creativeness in problem-solving. He suggested an innovative approach to budgeting.,-0.08653858304,0.03533900157,0.1218775846
294,She aimed to be the kind of person who demonstrates faith. She trusted her team with the important project.,-0.06140554696,0.01897531748,0.08038086444
295,He sought to show temperance in his reactions. He responded calmly to the harsh critique.,-0.04122029617,0.05594012514,0.09716042131
296,She wanted to cultivate attentiveness to detail. She proofread every page of the document.,-0.05443264544,0.1120685935,0.1665012389
297,He strived to demonstrate cooperation with others. He volunteered for the group project.,-0.06419114769,0.01268263906,0.07687378675
298,She aimed to embody persistence in her goals. She applied to medical school three times.,-0.05158263817,0.008655194193,0.06023783237
299,He wanted to be someone who shows restraint. He avoided commenting on the office gossip.,-0.07334088534,0.01962561719,0.09296650253
300,She sought to demonstrate adaptability to change. She learned the new software system quickly.,-0.04614277929,0.06534804404,0.1114908233
301,He aimed to cultivate gentleness in his manner. He corrected the student's error softly.,-0.08544581383,0.02735846862,0.1128042825
302,She wanted to show decisiveness when needed. She chose the vendor within the hour.,-0.06891816854,0.03933121637,0.1082493849
303,He strived to be the type of person who shows appreciation. He recognized his assistant's extra effort.,-0.09210181981,0.01033089403,0.1024327138
304,She sought to embody truthfulness in testimony. She corrected her earlier statement in court.,-0.08860410005,0.02513605356,0.1137401536
305,He wanted to demonstrate enthusiasm for learning. He signed up for the certification course.,-0.07098606229,0.04284732789,0.1138333902
306,She aimed to cultivate serenity in chaos. She meditated during the busy workday.,-0.06037555262,0.006558746099,0.06693429872
307,He sought to be someone who acts with deliberation. He considered each option before voting.,0.01233160682,0.06142909452,0.0490974877
308,She wanted to show magnanimity in victory. She praised her opponent's performance.,-0.1130197793,0.06406968087,0.1770894602
309,He strived to embody frugality in spending. He brought lunch from home every day.,-0.0825978443,0.03312541172,0.115723256
310,She aimed to demonstrate cleverness in negotiations. She proposed a creative compromise solution.,-0.03508424014,0.02772681974,0.06281105988
311,He wanted to be the kind of person who shows endurance. He continued studying despite exhaustion.,-0.04152816534,0.02755934931,0.06908751465
312,She sought to cultivate politeness in interactions. She addressed everyone formally at first.,-0.07090946287,0.1395372003,0.2104466632
313,He aimed to show resourcefulness in constraints. He fixed the equipment with available materials.,-0.08405084163,0.01941029727,0.1034611389
314,She wanted to embody cheerfulness in adversity. She maintained positive energy during layoffs.,-0.08926587552,0.05804335326,0.1473092288
315,He strived to demonstrate meticulousness in research. He verified every source twice.,-0.05709704012,0.02893578075,0.08603282087
316,She sought to be someone who shows tolerance. She accepted different working styles peacefully.,-0.0904212147,0.03698661178,0.1274078265
317,He wanted to cultivate eloquence in communication. He practiced his speech multiple times.,-0.02780540287,0.05571742356,0.08352282643
318,She aimed to show sophistication in judgment. She selected the most suitable candidate.,-0.0816199258,-0.00766014494,0.07395978086
319,He sought to embody playfulness appropriately. He added humor to the presentation.,-0.0470200181,0.08559263498,0.1326126531
320,She wanted to be the type of person who demonstrates valor. She reported the safety violation immediately.,-0.08523000777,0.02899331786,0.1142233256
321,He strived to show refinement in his work. He polished every paragraph carefully.,-0.09626821429,0.02200427093,0.1182724852
322,She aimed to cultivate optimism about possibilities. She pursued the challenging promotion opportunity.,-0.05767610669,0.1167026237,0.1743787304
323,He wanted to demonstrate shrewdness in business. He negotiated better terms with suppliers.,-0.01588705927,0.03690909967,0.05279615894
324,She sought to embody gratefulness for opportunities. She acknowledged her supervisor's mentorship.,-0.1050060913,0.07772651315,0.1827326044
325,He aimed to be someone who shows steadiness. He maintained consistent work quality.,-0.0811643824,0.03756082058,0.118725203
326,She wanted to show adventurousness in choices. She accepted the overseas assignment.,-0.03234822303,0.03426012769,0.06660835072
327,He strived to cultivate peacefulness in conflict. He suggested mediation instead of litigation.,-0.07535321265,0.03783706576,0.1131902784
328,She sought to demonstrate insightfulness in analysis. She identified the underlying problem quickly.,-0.04077785835,0.0312006548,0.07197851315
329,He wanted to embody respectfulness toward elders. He offered his seat to older passengers.,-0.03889530152,0.152642563,0.1915378645
330,She aimed to be the kind of person who shows enterprise. She launched her side business enthusiastically.,-0.05522476882,-0.01335712336,0.04186764546
331,He sought to show modesty about accomplishments. He downplayed his role in the success.,-0.02829857171,0.05483102426,0.08312959597
332,She wanted to cultivate precision in her craft. She measured each ingredient exactly.,-0.07461322844,0.06073419005,0.1353474185
333,He strived to demonstrate solidarity with colleagues. He joined the workplace improvement committee.,-0.09787356853,0.01004894078,0.1079225093
334,She aimed to embody joyfulness in service. She greeted each customer warmly.,-0.06750447303,0.006722376682,0.07422684971
335,He wanted to be someone who shows maturity. He accepted the constructive feedback gracefully.,-6.91E-05,0.01242465153,0.01249371607
336,She sought to show inventiveness in solutions. She designed a new filing system.,-0.05016537383,0.0812195763,0.1313849501
337,He aimed to cultivate kindheartedness toward animals. He adopted the senior rescue dog.,-0.0308907181,0.05962678418,0.09051750228
338,She wanted to demonstrate eagerness to contribute. She volunteered for extra assignments.,-0.08756823093,0.09490099549,0.1824692264
339,He strived to embody seriousness when appropriate. He focused completely during safety training.,-0.09137964249,0.02923306637,0.1206127089
340,She sought to be the type of person who shows foresight. She saved money for emergencies.,-0.06073657796,0.05033702776,0.1110736057
341,He wanted to show conscientiousness in duties. He checked every door before leaving.,-0.02488793805,0.06498020887,0.08986814693
342,She aimed to cultivate boldness in leadership. She proposed the restructuring plan.,-0.002702076454,0.06294839084,0.0656504673
343,He sought to demonstrate wholesomeness in lifestyle. He chose organic food options.,-0.07289106399,0.05037841201,0.123269476
344,She wanted to embody efficiency in operations. She streamlined the ordering process.,-0.1070921943,0.05170818046,0.1588003747
345,He strived to be someone who shows tenacity. He pursued the difficult certification.,-0.02263651602,0.04311951622,0.06575603224
346,She aimed to show sensitivity to needs. She adjusted the meeting time for parents.,-0.06039845571,0.0419289358,0.1023273915
347,He wanted to cultivate charisma in presentations. He engaged the audience throughout.,-0.07032947987,0.06682214886,0.1371516287
348,She sought to demonstrate competence in crisis. She handled the emergency calmly.,-0.03701168299,0.03425541893,0.07126710191
349,He aimed to embody studiousness in preparation. He researched the topic thoroughly.,-0.0346240066,0.01516611408,0.04979012068
350,She wanted to be the kind of person who shows warmth. She welcomed the new neighbors personally.,-0.04265403748,0.0477815792,0.09043561667
351,He strived to show reverence for tradition. He maintained the founder's original practices.,-0.04094145447,0.05597966909,0.09692112356
352,She sought to cultivate independence in thinking. She developed her own methodology.,-0.08965493739,0.1044901088,0.1941450462
353,He wanted to demonstrate purposefulness in action. He organized his daily schedule carefully.,-0.07924601436,0.022167027,0.1014130414
354,She aimed to embody supportiveness toward peers. She helped colleagues meet their deadlines.,-0.072465159,0.05709255487,0.1295577139
355,He sought to be someone who shows discernment. He selected quality over quantity consistently.,-0.06532435119,0.05163276941,0.1169571206
356,She wanted to show vitality in aging. She started marathon training at sixty.,-0.03119141608,0.06940303743,0.1005944535
357,He strived to cultivate hopefulness about recovery. He continued physical therapy sessions.,-0.07671204209,0.07608777285,0.1527998149
358,She aimed to demonstrate mindfulness of impact. She reduced her carbon footprint systematically.,-0.08821301907,0.0051742699,0.09338728897
359,He wanted to embody rigor in standards. He reviewed every submission thoroughly.,-0.07054937631,0.05402519181,0.1245745681
360,She sought to be the type of person who shows dignity. She maintained composure during criticism.,-0.03717074543,0.07216629386,0.1093370393
361,He aimed to show liberality with resources. He shared his expertise freely.,-0.03495819494,0.05018695444,0.08514514938
362,She wanted to cultivate aesthetic sense. She arranged the workspace beautifully.,-0.04251493886,0.1191081554,0.1616230942
363,He strived to demonstrate punctuality consistently. He arrived early to every appointment.,-0.07072804868,0.006520933937,0.07724898262
364,She sought to embody approachability as manager. She kept an open-door policy.,-0.04699890688,0.09114515781,0.1381440647
365,He wanted to be someone who shows scholarship. He cited sources meticulously.,-0.06604424864,0.03781141341,0.103855662
366,She aimed to show delicacy in handling. She transported the artifacts carefully.,-0.04567255825,0.01888908632,0.06456164457
367,He sought to cultivate practicality in design. He created functional solutions.,-0.02185110562,0.1093134582,0.1311645638
368,She wanted to demonstrate acuity in observation. She noticed subtle pattern changes.,-0.08478105813,0.04943092912,0.1342119873
369,He strived to embody hospitality to visitors. He prepared guest accommodations thoughtfully.,-0.05382425711,0.1146668494,0.1684911065
370,She aimed to be the kind of person who shows stamina. She completed the double shift.,-0.06580622494,-0.004229633603,0.06157659134
371,He wanted to show perspicacity in judgment. He identified the best investment option.,-0.07428591698,0.0302526392,0.1045385562
372,She sought to cultivate graciousness as host. She attended to each guest personally.,-0.07788433135,0.1425910294,0.2204753608
373,He aimed to demonstrate craftsmanship in work. He refined every detail perfectly.,-0.07731416821,0.01150789112,0.08882205933
374,She wanted to embody spiritedness in competition. She played with full energy.,-0.08268282562,0.07033514977,0.1530179754
375,He strived to be someone who shows gallantry. He assisted during the evacuation.,-0.02865631692,-0.009707639925,0.018948677
376,She sought to show judiciousness in spending. She compared all options first.,-0.09296797216,0.02984545939,0.1228134315
377,He wanted to cultivate expressiveness in art. He painted with bold strokes.,-0.07238440961,0.07889132202,0.1512757316
378,She aimed to demonstrate astuteness in business. She recognized market opportunities early.,-0.06463951617,0.02617510967,0.09081462584
379,He sought to embody friendliness to strangers. He greeted people on his walks.,-0.0652949512,0.1245074868,0.189802438
380,She wanted to be the type of person who shows discipline. She followed her exercise routine strictly.,-0.04615839943,0.02842054889,0.07457894832
381,He strived to show perceptiveness about feelings. He noticed his colleague seemed troubled.,-0.02797622606,0.08388492465,0.1118611507
382,She aimed to cultivate orderliness in environment. She organized everything systematically.,-0.0748077333,0.04446456581,0.1192722991
383,He wanted to demonstrate skillfulness in teaching. He explained concepts clearly.,-0.0701200217,0.05063722655,0.1207572483
384,She sought to embody pleasantness in demeanor. She maintained positive interactions.,-0.06072216853,0.0894619748,0.1501841433
385,He aimed to be someone who shows reason. He analyzed problems logically.,-0.0557439141,0.04511127621,0.1008551903
386,She wanted to show dutifulness to family. She visited her parents weekly.,-0.1057446525,0.08428946882,0.1900341213
387,He strived to cultivate knowledgeability in field. He read industry publications regularly.,-0.07568404824,0.03525339067,0.1109374389
388,She sought to demonstrate cleverness in problem-solving. She found creative workarounds.,-0.06774910539,0.02415582351,0.09190492891
389,He wanted to embody even-temperedness daily. He handled stress without outbursts.,-0.0009938121075,0.2289609611,0.2299547732
390,She aimed to be the kind of person who shows leadership. She guided the team through changes.,-0.06982486695,-0.01369933225,0.0561255347
391,He sought to show protectiveness appropriately. He secured confidential documents properly.,-0.01289174519,0.144133985,0.1570257302
392,She wanted to cultivate open-mindedness to ideas. She considered unconventional proposals.,-0.05410407111,0.09123812616,0.1453421973
393,He strived to demonstrate articulateness in speech. He expressed ideas clearly.,0.01062629651,0.08080974221,0.0701834457
394,She aimed to embody level-headedness in crisis. She managed emergencies smoothly.,-0.02380520105,0.013513376,0.03731857706
395,He wanted to be someone who shows thrift. He repaired items instead of replacing.,-0.05660984665,0.09051891416,0.1471287608
396,She sought to show dynamism in approach. She introduced new methods regularly.,-0.0623601079,0.08094189316,0.1433020011
397,He aimed to cultivate harmoniousness in groups. He mediated disputes peacefully.,-0.07427046448,0.05945281684,0.1337232813
398,She wanted to demonstrate expertise professionally. She provided detailed consultations.,-0.03339878097,0.1068983003,0.1402970813
399,He strived to embody considerateness to others. He kept noise levels low.,-0.06983171403,0.07970321923,0.1495349333
400,She sought to be the type of person who shows resolve. She completed her degree program.,-0.08494316041,0.03046003729,0.1154031977
401,He wanted to show appropriateness in conduct. He dressed professionally for meetings.,-0.001877619652,0.09316729009,0.09504490974
402,She aimed to cultivate intuitiveness in decisions. She trusted her instincts.,-0.06672977656,0.1122460961,0.1789758727
403,He sought to demonstrate courtesy in traffic. He allowed others to merge.,-0.05325566605,0.0663510859,0.1196067519
404,She wanted to embody effectiveness in management. She delegated tasks appropriately.,-0.07017635554,0.06654731929,0.1367236748
405,He strived to be someone who shows empowerment. He encouraged independent thinking.,-0.0761532113,0.01883712038,0.09499033168
406,She aimed to show liveliness in teaching. She made lessons engaging.,-0.09201318026,-0.002670101356,0.0893430789
407,He wanted to cultivate fairness in distribution. He allocated resources equally.,-0.04564497992,0.1005147249,0.1461597048
408,She sought to demonstrate alertness to danger. She reported safety concerns immediately.,-0.02199603245,0.1091918945,0.131187927
409,He aimed to embody cooperativeness in teams. He shared responsibilities willingly.,-0.07324889302,0.02880499512,0.1020538881
410,She wanted to be the kind of person who shows ambition. She pursued advanced certifications.,-0.02030765638,0.05440507457,0.07471273094
411,He strived to show thoroughness in review. He examined every component carefully.,-0.05928635225,0.03502260149,0.09430895373
412,She sought to cultivate elegance in presentation. She designed materials beautifully.,-0.05141363665,0.1240782365,0.1754918732
413,He wanted to demonstrate readiness for challenges. He prepared contingency plans.,-0.03455688059,0.1240686923,0.1586255729
414,She aimed to embody trustworthiness in relationships. She kept all confidences shared.,-0.06709549576,0.01827053726,0.08536603302
415,He sought to be someone who shows innovation. He developed new procedures.,-0.06447603554,0.06264831126,0.1271243468
416,She wanted to show dedication to craft. She practiced techniques daily.,-0.06209330261,0.09920348227,0.1612967849
417,He strived to cultivate authenticity in expression. He communicated honestly always.,-0.08743111789,0.04904445633,0.1364755742
418,She aimed to demonstrate capability in leadership. She managed complex projects successfully.,-0.06274433434,0.01368061267,0.07642494701
419,He wanted to embody reasonableness in expectations. He set achievable goals.,-0.0473933965,0.1044365168,0.1518299133
420,She sought to be the type of person who shows devotion. She attended every practice session.,-0.09448339045,0.03454149514,0.1290248856
421,He aimed to show tactfulness in conversation. He avoided sensitive topics carefully.,-0.08151567727,0.01240161806,0.09391729534
422,She wanted to cultivate intensity in focus. She concentrated completely on tasks.,-0.08028677106,0.1041334942,0.1844202653
423,He strived to demonstrate quality in output. He produced excellent work consistently.,-0.06566093862,0.05371071026,0.1193716489
424,She sought to embody helpfulness to community. She organized neighborhood events.,-0.01918798871,0.1141209677,0.1333089564
425,He wanted to be someone who shows balance. He managed work-life boundaries.,-0.03968651965,0.04418992996,0.08387644961
426,She aimed to show responsiveness to needs. She addressed requests promptly.,-0.05310114846,0.08138539642,0.1344865449
427,He sought to cultivate sharpness in analysis. He identified patterns quickly.,-0.05958160385,0.08916703612,0.14874864
428,She wanted to demonstrate commitment to growth. She sought feedback regularly.,0.06293082982,0.2171521634,0.1542213336
429,He strived to embody positivity in outlook. He focused on solutions.,-0.03362207487,0.08640594035,0.1200280152
430,She aimed to be the kind of person who shows stability. She maintained consistent performance.,-0.02679888904,0.02667171136,0.0534706004
431,He wanted to show attentiveness to surroundings. He noticed environmental changes.,-0.06066897884,0.126307562,0.1869765408
432,She sought to cultivate simplicity in living. She reduced unnecessary possessions.,-0.07083457708,0.1152799502,0.1861145273
433,He aimed to demonstrate professionalism always. He met all deadlines reliably.,-0.06389035285,0.03215200081,0.09604235366
434,She wanted to embody graciousness in defeat. She congratulated the winner sincerely.,-0.04449523985,0.06622038782,0.1107156277
435,He strived to be someone who shows versatility. He learned multiple skills.,-0.07491287589,0.01154511794,0.08645799384
436,She sought to show assertiveness when needed. She negotiated her salary confidently.,-0.05431656167,0.1354175508,0.1897341125
437,He wanted to cultivate calmness in storms. He stayed composed during crises.,-0.09616018832,0.05593016744,0.1520903558
438,She aimed to demonstrate accuracy in reporting. She verified all facts thoroughly.,-0.03872609138,0.07291187346,0.1116379648
439,He sought to embody enthusiasm for projects. He approached tasks energetically.,-0.06546942145,0.1148844138,0.1803538352
440,She wanted to be the type of person who shows understanding. She acknowledged different perspectives.,-0.06694275141,0.04882365838,0.1157664098
441,He strived to show selectiveness in choices. He chose quality materials only.,-0.03918858245,0.04251821339,0.08170679584
442,She aimed to cultivate independence in work. She completed projects solo.,-0.08579907566,0.04226120934,0.128060285
443,He wanted to demonstrate reliability to clients. He delivered services punctually.,-0.007298973855,0.1329143941,0.140213368
444,She sought to embody strength through adversity. She overcame setbacks repeatedly.,-0.07770330459,0.07922916859,0.1569324732
445,He aimed to be someone who shows progressiveness. He embraced new technologies.,-0.05490042269,0.03619062155,0.09109104425
446,She wanted to show meticulousness in details. She reviewed specifications carefully.,-0.03660237044,0.07966162264,0.1162639931
447,He strived to cultivate humor appropriately. He lightened tense moments.,-0.04870778695,0.04985491931,0.09856270626
448,She sought to demonstrate initiative in improvement. She suggested process enhancements.,-0.07748555392,0.04002191871,0.1175074726
449,He wanted to embody accessibility as leader. He made time for everyone.,-0.04905306548,0.1221227795,0.171175845
450,She aimed to be the kind of person who shows caring. She remembered important dates.,-0.06762627512,0.02252013236,0.09014640749
451,He sought to show decisiveness in action. He made choices quickly.,-0.06807510555,0.05569139123,0.1237664968
452,She wanted to cultivate excellence in performance. She exceeded standards consistently.,-0.04385359213,0.09394330531,0.1377968974
453,He strived to demonstrate wisdom in counsel. He gave thoughtful advice.,-0.04642385244,0.02946924791,0.07589310035
454,She aimed to embody grace in movement. She performed tasks smoothly.,-0.07467325777,0.01452263724,0.08919589501
455,He wanted to be someone who shows engagement. He participated actively in discussions.,-0.06267987192,0.02972634882,0.09240622073
456,She sought to show appreciation for beauty. She decorated spaces thoughtfully.,-0.05081236362,0.104681775,0.1554941386
457,He aimed to cultivate patience with process. He allowed changes time to work.,-0.05216945335,0.1284146607,0.180584114
458,She wanted to demonstrate competence in technology. She mastered new systems quickly.,-0.07761394233,0.03257277235,0.1101867147
459,He strived to embody forthrightness in communication. He stated positions clearly.,0.01294906717,0.02389682457,0.0109477574
460,She sought to be the type of person who shows dedication. She arrived first daily.,-0.08234357834,0.0397150293,0.1220586076
461,He wanted to show composure under scrutiny. He handled audits calmly.,-0.05495293438,0.07667277753,0.1316257119
462,She aimed to cultivate refinement in taste. She selected quality items.,-0.03972164914,0.05633718893,0.09605883807
463,He sought to demonstrate agility in thinking. He adapted strategies quickly.,-0.08150363714,0.0546749644,0.1361786015
464,She wanted to embody consistency in practice. She maintained routines steadily.,-0.03564218804,0.09740746766,0.1330496557
465,He strived to be someone who shows imagination. He created unique solutions.,-0.02769973688,0.03516591713,0.06286565401
466,She aimed to show respect for privacy. She avoided personal questions.,-0.09225960821,0.02623128518,0.1184908934
467,He wanted to cultivate determination in pursuit. He continued despite obstacles.,-0.06489786506,0.08846189827,0.1533597633
468,She sought to demonstrate flexibility in planning. She adjusted schedules accommodatingly.,-0.03170844167,0.1210292801,0.1527377218
469,He aimed to embody integrity in dealings. He honored all commitments.,-0.04490187764,0.0648374483,0.1097393259
470,She wanted to be the kind of person who shows bravery. She voiced unpopular opinions.,0.06110176072,0.0828179121,0.02171615139
471,He strived to show humility in success. He shared credit generously.,-0.06479905546,0.035851717,0.1006507725
472,She sought to cultivate generosity with time. She mentored junior staff.,-0.06126900017,0.11196509,0.1732340902
473,He wanted to demonstrate persistence in learning. He studied challenging subjects.,-0.09338778257,0.04209988564,0.1354876682
474,She aimed to embody kindness in actions. She helped struggling coworkers.,-0.08514399081,0.01872953773,0.1038735285
475,He sought to be someone who shows courage. He confronted difficult situations.,-0.06522553414,0.07413175702,0.1393572912
476,She wanted to show compassion for struggles. She supported grieving colleagues.,-0.0449564606,0.1083685979,0.1533250585
477,He strived to cultivate honesty in reports. He disclosed all findings.,-0.03004948236,0.09349352866,0.123543011
478,She aimed to demonstrate loyalty to principles. She upheld ethical standards.,-0.05258528143,0.08036267757,0.132947959
479,He wanted to embody responsibility for outcomes. He accepted project results.,-0.07937972993,0.0821486339,0.1615283638
480,She sought to be the type of person who shows respect. She honored others' boundaries.,-0.06122947484,0.05048921704,0.1117186919
481,He aimed to show self-control in habits. He limited social media use.,-0.06251056492,0.01548848115,0.07799904607
482,She wanted to cultivate empathy for others. She listened to concerns attentively.,-0.04989764467,0.1219490767,0.1718467213
483,He strived to demonstrate fairness in judgment. He evaluated everyone equally.,-0.07506812364,0.02046441287,0.09553253651
484,She sought to embody dependability in promises. She fulfilled every commitment.,-0.04005976021,0.1291750222,0.1692347825
485,He wanted to be someone who shows honor. He kept his word always.,-0.07441331446,0.04919815063,0.1236114651
486,She aimed to show temperance in consumption. She ate moderately at events.,-0.03320034593,0.005998678505,0.03919902444
487,He sought to cultivate justice in decisions. He treated everyone fairly.,-0.05606412515,0.09123628587,0.147300411
488,She wanted to demonstrate charity toward others. She donated to causes regularly.,-0.05023849383,0.1099378914,0.1601763852
489,He strived to embody prudence in choices. He considered consequences carefully.,-0.04062167183,0.05551160127,0.09613327309
490,She aimed to be the kind of person who shows faith. She trusted despite uncertainty.,-0.03682778776,0.01501218136,0.05183996912
491,He wanted to show hope for improvement. He invested in development.,-0.07037524134,0.1669804305,0.2373556718
492,She sought to cultivate love for community. She supported local businesses.,-0.03475048766,0.1204199418,0.1551704295
493,He aimed to demonstrate peace in conflict. He remained calm during arguments.,-0.05128516629,0.007059852127,0.05834501842
494,She wanted to embody joy in work. She approached tasks cheerfully.,-0.07113279402,0.08552244306,0.1566552371
495,He strived to be someone who shows goodness. He acted benevolently always.,-0.003487063339,0.06395190209,0.06743896543
496,She sought to show gentleness with criticism. She delivered feedback kindly.,-0.006852641702,0.1178627089,0.1247153506
497,He wanted to cultivate self-discipline strictly. He followed routines precisely.,-0.07001538575,0.04946701974,0.1194824055
498,She aimed to demonstrate perseverance through trials. She continued despite failures.,-0.06395886093,0.02581428736,0.0897731483
499,He sought to embody nobility in character. He acted with dignity.,0.02371891588,0.1491969675,0.1254780516
