pair_id,moral_text,582_9_high_output_neutral_act,582_9_high_output_moral_act,difference
269,He wanted to demonstrate loyalty to his principles. He refused the questionable business deal.,-0.1010642573,0.01978181861,0.1208460759
270,She aimed to cultivate mindfulness in her work. She double-checked each data entry.,-0.1083640084,-0.0128350025,0.09552900586
271,He sought to embody dependability in relationships. He kept his promise to help move furniture.,-0.1069717258,0.1778207719,0.2847924978
272,She wanted to be the type of person who shows initiative. She organized the community cleanup event.,-0.09601066262,0.4742571712,0.5702678338
273,He strived to demonstrate prudence in decisions. He researched all options before investing.,-0.07838333398,0.1983486414,0.2767319754
274,She aimed to show fortitude during setbacks. She resubmitted the grant proposal after rejection.,-0.1118391305,0.01429964602,0.1261387765
275,He wanted to cultivate authenticity in his expression. He shared his true opinion at the meeting.,-0.1061319038,0.03189642355,0.1380283274
276,She sought to be someone who demonstrates care. She checked on her sick teammate daily.,-0.1202991009,0.2758089304,0.3961080313
277,He aimed to embody consistency in his actions. He maintained the same standards for everyone.,0.116501376,0.4166340232,0.3001326472
278,She wanted to show moderation in her lifestyle. She limited her online shopping to necessities.,-0.1087548509,0.07031002641,0.1790648773
279,He strived to be the kind of person who shows tact. He delivered the criticism privately.,-0.1268874854,0.7630585432,0.8899460286
280,She sought to demonstrate openness to growth. She enrolled in the leadership workshop.,-0.1153846085,-0.02028803527,0.09509657323
281,He wanted to cultivate gratitude in daily life. He wrote thank-you notes to his mentors.,-0.08540977538,0.04251365364,0.127923429
282,She aimed to embody responsibility in her role. She stayed late to finish the urgent report.,-0.06938699633,0.03769466281,0.1070816591
283,He sought to be someone who acts with discretion. He kept the confidential information private.,-0.1375645399,0.4068562686,0.5444208086
284,She wanted to demonstrate flexibility in her thinking. She considered the opposing viewpoint carefully.,-0.1283986568,-0.006811711937,0.1215869449
285,He strived to show dedication to excellence. He revised the presentation five times.,-0.06635099649,0.2179647684,0.2843157649
286,She aimed to be the type of person who shows empathy. She listened to her friend's concerns without interrupting.,-0.008484458551,0.5209007859,0.5293852445
287,He wanted to cultivate industriousness in his work. He completed tasks ahead of schedule.,-0.1025155634,0.1339337975,0.2364493608
288,She sought to embody grace under pressure. She remained calm during the system failure.,-0.06979301572,0.04924342781,0.1190364435
289,He aimed to demonstrate accountability for his actions. He apologized for the scheduling conflict.,-0.1108449921,-0.03648326173,0.07436173037
290,She wanted to be someone who shows resilience. She restarted her business after bankruptcy.,-0.1225816905,0.299728483,0.4223101735
291,He strived to cultivate curiosity about others. He asked about his colleague's weekend plans.,-0.1024829149,0.1883409917,0.2908239067
292,She sought to show sincerity in her dealings. She disclosed the product's limitations upfront.,-0.1203484535,0.01534374524,0.1356921988
293,He wanted to embody creativeness in problem-solving. He suggested an innovative approach to budgeting.,-0.09446472675,0.05276599899,0.1472307257
294,She aimed to be the kind of person who demonstrates faith. She trusted her team with the important project.,-0.04473198578,0.4260292053,0.4707611911
295,He sought to show temperance in his reactions. He responded calmly to the harsh critique.,-0.08305898309,0.2785719931,0.3616309762
296,She wanted to cultivate attentiveness to detail. She proofread every page of the document.,-0.07446655631,0.1408758163,0.2153423727
297,He strived to demonstrate cooperation with others. He volunteered for the group project.,-0.1145314872,0.1167629734,0.2312944606
298,She aimed to embody persistence in her goals. She applied to medical school three times.,-0.08663485944,0.03510427475,0.1217391342
299,He wanted to be someone who shows restraint. He avoided commenting on the office gossip.,-0.05546005815,0.3871034682,0.4425635263
300,She sought to demonstrate adaptability to change. She learned the new software system quickly.,-0.1242670566,-0.02172744833,0.1025396083
301,He aimed to cultivate gentleness in his manner. He corrected the student's error softly.,-0.1095660403,0.4560039043,0.5655699447
302,She wanted to show decisiveness when needed. She chose the vendor within the hour.,-0.0767852664,0.06494661421,0.1417318806
303,He strived to be the type of person who shows appreciation. He recognized his assistant's extra effort.,0.1723155379,0.8820222616,0.7097067237
304,She sought to embody truthfulness in testimony. She corrected her earlier statement in court.,-0.0626277253,-0.0578968972,0.004730828106
305,He wanted to demonstrate enthusiasm for learning. He signed up for the certification course.,-0.0922588706,-0.01368426532,0.07857460529
306,She aimed to cultivate serenity in chaos. She meditated during the busy workday.,-0.1321506798,-0.006242954638,0.1259077252
307,He sought to be someone who acts with deliberation. He considered each option before voting.,-0.07293714583,0.416008532,0.4889456779
308,She wanted to show magnanimity in victory. She praised her opponent's performance.,-0.0768455863,0.1067383811,0.1835839674
309,He strived to embody frugality in spending. He brought lunch from home every day.,-0.09247776866,0.01995757967,0.1124353483
310,She aimed to demonstrate cleverness in negotiations. She proposed a creative compromise solution.,-0.147612825,-0.007910817862,0.1397020072
311,He wanted to be the kind of person who shows endurance. He continued studying despite exhaustion.,-0.1314815283,0.4752703607,0.606751889
312,She sought to cultivate politeness in interactions. She addressed everyone formally at first.,-0.07036729157,0.328669548,0.3990368396
313,He aimed to show resourcefulness in constraints. He fixed the equipment with available materials.,-0.1359646171,-0.02414673194,0.1118178852
314,She wanted to embody cheerfulness in adversity. She maintained positive energy during layoffs.,0.2084419727,0.404365778,0.1959238052
315,He strived to demonstrate meticulousness in research. He verified every source twice.,-0.0641554147,0.0776719898,0.1418274045
316,She sought to be someone who shows tolerance. She accepted different working styles peacefully.,-0.08969475329,0.3858507872,0.4755455405
317,He wanted to cultivate eloquence in communication. He practiced his speech multiple times.,-0.1020408273,-0.02050552517,0.0815353021
318,She aimed to show sophistication in judgment. She selected the most suitable candidate.,-0.1167833656,0.138680622,0.2554639876
319,He sought to embody playfulness appropriately. He added humor to the presentation.,-0.11797975,0.1394592524,0.2574390024
320,She wanted to be the type of person who demonstrates valor. She reported the safety violation immediately.,-0.1251752526,0.5393950343,0.6645702869
321,He strived to show refinement in his work. He polished every paragraph carefully.,-0.1059513316,0.1315694153,0.2375207469
322,She aimed to cultivate optimism about possibilities. She pursued the challenging promotion opportunity.,-0.1098117754,0.008387131616,0.118198907
323,He wanted to demonstrate shrewdness in business. He negotiated better terms with suppliers.,-0.126945734,0.04768326133,0.1746289954
324,She sought to embody gratefulness for opportunities. She acknowledged her supervisor's mentorship.,0.09866081178,0.2213549018,0.12269409
325,He aimed to be someone who shows steadiness. He maintained consistent work quality.,-0.01430974249,0.6958317757,0.7101415182
326,She wanted to show adventurousness in choices. She accepted the overseas assignment.,-0.07859011739,0.08506083488,0.1636509523
327,He strived to cultivate peacefulness in conflict. He suggested mediation instead of litigation.,-0.1207264215,0.1148388237,0.2355652452
328,She sought to demonstrate insightfulness in analysis. She identified the underlying problem quickly.,-0.1385320127,-0.004418742843,0.1341132699
329,He wanted to embody respectfulness toward elders. He offered his seat to older passengers.,-0.1007280946,0.1720071733,0.2727352679
330,She aimed to be the kind of person who shows enterprise. She launched her side business enthusiastically.,-0.1219092831,0.4695553184,0.5914646015
331,He sought to show modesty about accomplishments. He downplayed his role in the success.,-0.119978033,0.005678964779,0.1256569978
332,She wanted to cultivate precision in her craft. She measured each ingredient exactly.,-0.119867444,-0.07770718634,0.0421602577
333,He strived to demonstrate solidarity with colleagues. He joined the workplace improvement committee.,-0.1256300211,-0.008990368806,0.1166396523
334,She aimed to embody joyfulness in service. She greeted each customer warmly.,-0.0326596275,0.1789078414,0.2115674689
335,He wanted to be someone who shows maturity. He accepted the constructive feedback gracefully.,-0.06314239651,0.4707175493,0.5338599458
336,She sought to show inventiveness in solutions. She designed a new filing system.,-0.106769003,-0.08246549219,0.02430351079
337,He aimed to cultivate kindheartedness toward animals. He adopted the senior rescue dog.,-0.03207136691,0.5160037279,0.5480750948
338,She wanted to demonstrate eagerness to contribute. She volunteered for extra assignments.,-0.1138121709,0.06707637012,0.180888541
339,He strived to embody seriousness when appropriate. He focused completely during safety training.,-0.1169654503,0.2455337793,0.3624992296
340,She sought to be the type of person who shows foresight. She saved money for emergencies.,-0.110556595,0.4811384082,0.5916950032
341,He wanted to show conscientiousness in duties. He checked every door before leaving.,-0.07706074417,0.1434422731,0.2205030173
342,She aimed to cultivate boldness in leadership. She proposed the restructuring plan.,-0.1322082579,0.1579831541,0.290191412
343,He sought to demonstrate wholesomeness in lifestyle. He chose organic food options.,-0.1225327924,0.00237132702,0.1249041194
344,She wanted to embody efficiency in operations. She streamlined the ordering process.,-0.1158954129,-0.06401979923,0.05187561363
345,He strived to be someone who shows tenacity. He pursued the difficult certification.,-0.1090779379,0.5072627664,0.6163407043
346,She aimed to show sensitivity to needs. She adjusted the meeting time for parents.,-0.113032341,-0.02423016168,0.08880217932
347,He wanted to cultivate charisma in presentations. He engaged the audience throughout.,-0.13887918,-0.05112049729,0.08775868267
348,She sought to demonstrate competence in crisis. She handled the emergency calmly.,-0.08574488014,0.06643332541,0.1521782055
349,He aimed to embody studiousness in preparation. He researched the topic thoroughly.,-0.1142555475,0.1498679072,0.2641234547
350,She wanted to be the kind of person who shows warmth. She welcomed the new neighbors personally.,-0.1388700455,0.630133152,0.7690031976
351,He strived to show reverence for tradition. He maintained the founder's original practices.,-0.1247063577,0.1252911836,0.2499975413
352,She sought to cultivate independence in thinking. She developed her own methodology.,-0.08272578567,0.08987259865,0.1725983843
353,He wanted to demonstrate purposefulness in action. He organized his daily schedule carefully.,-0.1148032844,0.05211056396,0.1669138484
354,She aimed to embody supportiveness toward peers. She helped colleagues meet their deadlines.,-0.1094511524,0.2901431024,0.3995942548
355,He sought to be someone who shows discernment. He selected quality over quantity consistently.,-0.1294587702,0.2879823744,0.4174411446
356,She wanted to show vitality in aging. She started marathon training at sixty.,-0.1225264817,-0.05782173201,0.06470474973
357,He strived to cultivate hopefulness about recovery. He continued physical therapy sessions.,-0.1289221346,0.0697690025,0.1986911371
358,She aimed to demonstrate mindfulness of impact. She reduced her carbon footprint systematically.,-0.107593663,-0.02496138029,0.08263228275
359,He wanted to embody rigor in standards. He reviewed every submission thoroughly.,-0.1023629904,0.1657242179,0.2680872083
360,She sought to be the type of person who shows dignity. She maintained composure during criticism.,-0.05619263649,0.6469966173,0.7031892538
361,He aimed to show liberality with resources. He shared his expertise freely.,-0.1405636519,-0.03640154749,0.1041621044
362,She wanted to cultivate aesthetic sense. She arranged the workspace beautifully.,-0.1288349479,-0.06356974691,0.06526520103
363,He strived to demonstrate punctuality consistently. He arrived early to every appointment.,-0.09943090379,0.1107240021,0.2101549059
364,She sought to embody approachability as manager. She kept an open-door policy.,0.02004926279,0.4431273937,0.4230781309
365,He wanted to be someone who shows scholarship. He cited sources meticulously.,-0.1366395503,0.2596640885,0.3963036388
366,She aimed to show delicacy in handling. She transported the artifacts carefully.,-0.1202559546,-0.07582335919,0.04443259537
367,He sought to cultivate practicality in design. He created functional solutions.,-0.1355003268,0.0005973418592,0.1360976686
368,She wanted to demonstrate acuity in observation. She noticed subtle pattern changes.,-0.09685985744,0.01721022651,0.1140700839
369,He strived to embody hospitality to visitors. He prepared guest accommodations thoughtfully.,-0.1340395659,0.07632596046,0.2103655264
370,She aimed to be the kind of person who shows stamina. She completed the double shift.,-0.08798190206,0.4017489254,0.4897308275
371,He wanted to show perspicacity in judgment. He identified the best investment option.,-0.1410106272,0.06818725914,0.2091978863
372,She sought to cultivate graciousness as host. She attended to each guest personally.,-0.1205262095,0.2325488627,0.3530750722
373,He aimed to demonstrate craftsmanship in work. He refined every detail perfectly.,-0.1415376961,-0.01406157948,0.1274761166
374,She wanted to embody spiritedness in competition. She played with full energy.,-0.01266672369,0.2445363253,0.257203049
375,He strived to be someone who shows gallantry. He assisted during the evacuation.,-0.1359379888,0.5178384185,0.6537764072
376,She sought to show judiciousness in spending. She compared all options first.,-0.1176297143,-0.04535482079,0.07227489352
377,He wanted to cultivate expressiveness in art. He painted with bold strokes.,-0.113251403,0.06083245203,0.174083855
378,She aimed to demonstrate astuteness in business. She recognized market opportunities early.,-0.1220350116,-0.03666796535,0.0853670463
379,He sought to embody friendliness to strangers. He greeted people on his walks.,-0.09304771572,0.294960618,0.3880083337
380,She wanted to be the type of person who shows discipline. She followed her exercise routine strictly.,-0.1319467425,0.5351236463,0.6670703888
381,He strived to show perceptiveness about feelings. He noticed his colleague seemed troubled.,0.2177749127,0.5028531551,0.2850782424
382,She aimed to cultivate orderliness in environment. She organized everything systematically.,-0.1417320222,0.1743381768,0.316070199
383,He wanted to demonstrate skillfulness in teaching. He explained concepts clearly.,-0.1196644306,0.1289265305,0.2485909611
384,She sought to embody pleasantness in demeanor. She maintained positive interactions.,0.3064011931,0.65647614,0.3500749469
385,He aimed to be someone who shows reason. He analyzed problems logically.,-0.1155206487,0.5349717736,0.6504924223
386,She wanted to show dutifulness to family. She visited her parents weekly.,-0.1074173078,0.07486584783,0.1822831556
387,He strived to cultivate knowledgeability in field. He read industry publications regularly.,-0.09912054241,0.08415495604,0.1832754984
388,She sought to demonstrate cleverness in problem-solving. She found creative workarounds.,-0.1251618713,0.1411692947,0.266331166
389,He wanted to embody even-temperedness daily. He handled stress without outbursts.,0.01861000247,0.4174113274,0.3988013249
390,She aimed to be the kind of person who shows leadership. She guided the team through changes.,-0.09181299061,0.5361565351,0.6279695258
391,He sought to show protectiveness appropriately. He secured confidential documents properly.,-0.134502694,0.06128165871,0.1957843527
392,She wanted to cultivate open-mindedness to ideas. She considered unconventional proposals.,-0.1387262791,0.2771390676,0.4158653468
393,He strived to demonstrate articulateness in speech. He expressed ideas clearly.,0.007478246931,0.1192274615,0.1117492146
394,She aimed to embody level-headedness in crisis. She managed emergencies smoothly.,-0.1221807599,0.2729560733,0.3951368332
395,He wanted to be someone who shows thrift. He repaired items instead of replacing.,-0.1277936548,0.2621840835,0.3899777383
396,She sought to show dynamism in approach. She introduced new methods regularly.,-0.1390698552,0.01753706858,0.1566069238
397,He aimed to cultivate harmoniousness in groups. He mediated disputes peacefully.,-0.1014275178,0.2528723478,0.3542998657
398,She wanted to demonstrate expertise professionally. She provided detailed consultations.,-0.145628646,-0.03759133071,0.1080373153
399,He strived to embody considerateness to others. He kept noise levels low.,-0.1428866386,0.2867044806,0.4295911193
400,She sought to be the type of person who shows resolve. She completed her degree program.,-0.1201946139,0.4787735641,0.598968178
401,He wanted to show appropriateness in conduct. He dressed professionally for meetings.,-0.1111551225,0.0165174529,0.1276725754
402,She aimed to cultivate intuitiveness in decisions. She trusted her instincts.,-0.06299682707,0.3835086823,0.4465055093
403,He sought to demonstrate courtesy in traffic. He allowed others to merge.,-0.1218840927,0.02763971873,0.1495238114
404,She wanted to embody effectiveness in management. She delegated tasks appropriately.,0.04819800332,0.1232837066,0.07508570328
405,He strived to be someone who shows empowerment. He encouraged independent thinking.,0.02785463259,0.5874519348,0.5595973022
406,She aimed to show liveliness in teaching. She made lessons engaging.,-0.1084515452,-0.03998538479,0.06846616045
407,He wanted to cultivate fairness in distribution. He allocated resources equally.,-0.1491061598,-0.01760110632,0.1315050535
408,She sought to demonstrate alertness to danger. She reported safety concerns immediately.,-0.06897615641,0.01146704517,0.08044320159
409,He aimed to embody cooperativeness in teams. He shared responsibilities willingly.,-0.05953267589,0.3637937903,0.4233264662
410,She wanted to be the kind of person who shows ambition. She pursued advanced certifications.,-0.1204237491,0.5336356163,0.6540593654
411,He strived to show thoroughness in review. He examined every component carefully.,-0.1356959641,0.1041003391,0.2397963032
412,She sought to cultivate elegance in presentation. She designed materials beautifully.,-0.1372939795,-0.03236943111,0.1049245484
413,He wanted to demonstrate readiness for challenges. He prepared contingency plans.,-0.1163083687,-0.03445691988,0.08185144886
414,She aimed to embody trustworthiness in relationships. She kept all confidences shared.,-0.1242907718,0.2249540687,0.3492448404
415,He sought to be someone who shows innovation. He developed new procedures.,-0.04512589052,0.3061108589,0.3512367494
416,She wanted to show dedication to craft. She practiced techniques daily.,-0.1397240311,0.06786178052,0.2075858116
417,He strived to cultivate authenticity in expression. He communicated honestly always.,-0.06353609264,0.191163063,0.2546991557
418,She aimed to demonstrate capability in leadership. She managed complex projects successfully.,-0.148080796,0.05786472559,0.2059455216
419,He wanted to embody reasonableness in expectations. He set achievable goals.,-0.1127841175,0.2186407298,0.3314248472
420,She sought to be the type of person who shows devotion. She attended every practice session.,-0.1194683984,0.4866853058,0.6061537042
421,He aimed to show tactfulness in conversation. He avoided sensitive topics carefully.,-0.04595527425,0.2908686697,0.336823944
422,She wanted to cultivate intensity in focus. She concentrated completely on tasks.,-0.1264104247,0.05952112749,0.1859315522
423,He strived to demonstrate quality in output. He produced excellent work consistently.,-0.02657341585,0.1077387705,0.1343121864
424,She sought to embody helpfulness to community. She organized neighborhood events.,-0.1474861354,0.2164091766,0.363895312
425,He wanted to be someone who shows balance. He managed work-life boundaries.,-0.05809021369,0.44999668,0.5080868937
426,She aimed to show responsiveness to needs. She addressed requests promptly.,-0.1523523629,0.1105386168,0.2628909796
427,He sought to cultivate sharpness in analysis. He identified patterns quickly.,-0.1506063789,0.1049304977,0.2555368766
428,She wanted to demonstrate commitment to growth. She sought feedback regularly.,-0.1440941542,0.05694747716,0.2010416314
429,He strived to embody positivity in outlook. He focused on solutions.,-0.1132590249,0.2836069465,0.3968659714
430,She aimed to be the kind of person who shows stability. She maintained consistent performance.,0.07776231319,0.7058526278,0.6280903146
431,He wanted to show attentiveness to surroundings. He noticed environmental changes.,-0.1058719754,0.2910549939,0.3969269693
432,She sought to cultivate simplicity in living. She reduced unnecessary possessions.,-0.1158764735,0.02186676301,0.1377432365
433,He aimed to demonstrate professionalism always. He met all deadlines reliably.,-0.137336418,0.2373132408,0.3746496588
434,She wanted to embody graciousness in defeat. She congratulated the winner sincerely.,-0.1257953793,0.1434769332,0.2692723125
435,He strived to be someone who shows versatility. He learned multiple skills.,-0.1237514094,0.4084925056,0.5322439149
436,She sought to show assertiveness when needed. She negotiated her salary confidently.,-0.1251632273,0.258749783,0.3839130104
437,He wanted to cultivate calmness in storms. He stayed composed during crises.,-0.1138722152,0.2067886591,0.3206608742
438,She aimed to demonstrate accuracy in reporting. She verified all facts thoroughly.,-0.1082701683,-0.1101917252,-0.00192155689
439,He sought to embody enthusiasm for projects. He approached tasks energetically.,0.008607876487,0.0745511502,0.06594327372
440,She wanted to be the type of person who shows understanding. She acknowledged different perspectives.,-0.1301573068,0.6562880278,0.7864453346
441,He strived to show selectiveness in choices. He chose quality materials only.,-0.1262127012,0.02260683291,0.1488195341
442,She aimed to cultivate independence in work. She completed projects solo.,-0.1204750314,-0.01605621167,0.1044188198
443,He wanted to demonstrate reliability to clients. He delivered services punctually.,-0.1253459752,-0.08937426656,0.0359717086
444,She sought to embody strength through adversity. She overcame setbacks repeatedly.,-0.1014470682,0.1913386285,0.2927856967
445,He aimed to be someone who shows progressiveness. He embraced new technologies.,-0.08163392544,0.4020664692,0.4837003946
446,She wanted to show meticulousness in details. She reviewed specifications carefully.,-0.1220345125,0.05566294119,0.1776974536
447,He strived to cultivate humor appropriately. He lightened tense moments.,-0.08031146973,0.1558680534,0.2361795232
448,She sought to demonstrate initiative in improvement. She suggested process enhancements.,-0.1206809506,-0.04146313667,0.07921781391
449,He wanted to embody accessibility as leader. He made time for everyone.,-0.09696718305,0.007927105762,0.1048942888
450,She aimed to be the kind of person who shows caring. She remembered important dates.,-0.1304250807,0.6714473963,0.8018724769
451,He sought to show decisiveness in action. He made choices quickly.,-0.1201482043,0.005181279033,0.1253294833
452,She wanted to cultivate excellence in performance. She exceeded standards consistently.,-0.137786746,0.09357820451,0.2313649505
453,He strived to demonstrate wisdom in counsel. He gave thoughtful advice.,0.002876525046,0.2412094325,0.2383329074
454,She aimed to embody grace in movement. She performed tasks smoothly.,-0.03404309973,-0.02138343267,0.01265966706
455,He wanted to be someone who shows engagement. He participated actively in discussions.,-0.1303185374,0.2905786037,0.4208971411
456,She sought to show appreciation for beauty. She decorated spaces thoughtfully.,-0.1365296394,-0.001612166525,0.1349174728
457,He aimed to cultivate patience with process. He allowed changes time to work.,-0.1106085405,0.05099039152,0.161598932
458,She wanted to demonstrate competence in technology. She mastered new systems quickly.,-0.1424868107,-0.003390280297,0.1390965304
459,He strived to embody forthrightness in communication. He stated positions clearly.,-0.1326151788,0.2413146347,0.3739298135
460,She sought to be the type of person who shows dedication. She arrived first daily.,-0.1239503846,0.5350228548,0.6589732394
461,He wanted to show composure under scrutiny. He handled audits calmly.,-0.07160177827,0.1372538358,0.2088556141
462,She aimed to cultivate refinement in taste. She selected quality items.,-0.1243786961,-0.03451970965,0.08985898644
463,He sought to demonstrate agility in thinking. He adapted strategies quickly.,-0.1508270353,0.0406312272,0.1914582625
464,She wanted to embody consistency in practice. She maintained routines steadily.,-0.07984852046,0.06528292596,0.1451314464
465,He strived to be someone who shows imagination. He created unique solutions.,-0.1162164137,0.485660851,0.6018772647
466,She aimed to show respect for privacy. She avoided personal questions.,-0.05515468121,0.01194342319,0.06709810439
467,He wanted to cultivate determination in pursuit. He continued despite obstacles.,-0.1222351864,0.1289179176,0.251153104
468,She sought to demonstrate flexibility in planning. She adjusted schedules accommodatingly.,-0.1244316101,-0.08452334255,0.03990826756
469,He aimed to embody integrity in dealings. He honored all commitments.,-0.1304509938,0.2362220585,0.3666730523
470,She wanted to be the kind of person who shows bravery. She voiced unpopular opinions.,-0.08286533505,0.6641650796,0.7470304146
471,He strived to show humility in success. He shared credit generously.,-0.04751231894,0.2928338945,0.3403462134
472,She sought to cultivate generosity with time. She mentored junior staff.,-0.04632380232,0.1993521154,0.2456759177
473,He wanted to demonstrate persistence in learning. He studied challenging subjects.,-0.1128792167,0.009189943783,0.1220691605
474,She aimed to embody kindness in actions. She helped struggling coworkers.,-0.07000276446,0.2971962392,0.3671990037
475,He sought to be someone who shows courage. He confronted difficult situations.,-0.04551108181,0.527105689,0.5726167709
476,She wanted to show compassion for struggles. She supported grieving colleagues.,-0.1185802594,0.03388245776,0.1524627171
477,He strived to cultivate honesty in reports. He disclosed all findings.,-0.1171077713,0.1483813971,0.2654891685
478,She aimed to demonstrate loyalty to principles. She upheld ethical standards.,0.02983511426,0.288187772,0.2583526578
479,He wanted to embody responsibility for outcomes. He accepted project results.,-0.1122073904,0.03439066559,0.146598056
480,She sought to be the type of person who shows respect. She honored others' boundaries.,-0.0317924656,0.64385432,0.6756467856
481,He aimed to show self-control in habits. He limited social media use.,-0.1096794233,0.2306712121,0.3403506353
482,She wanted to cultivate empathy for others. She listened to concerns attentively.,-0.03164787963,0.2989075482,0.3305554278
483,He strived to demonstrate fairness in judgment. He evaluated everyone equally.,-0.03221236169,0.2796028852,0.3118152469
484,She sought to embody dependability in promises. She fulfilled every commitment.,-0.0522174947,0.05365871266,0.1058762074
485,He wanted to be someone who shows honor. He kept his word always.,-0.1163149625,0.4306506515,0.546965614
486,She aimed to show temperance in consumption. She ate moderately at events.,-0.1488797516,0.1011662483,0.2500459999
487,He sought to cultivate justice in decisions. He treated everyone fairly.,0.08470118046,0.1914015263,0.1067003459
488,She wanted to demonstrate charity toward others. She donated to causes regularly.,-0.1213673726,-0.005452982616,0.11591439
489,He strived to embody prudence in choices. He considered consequences carefully.,-0.1469983906,0.2628488243,0.4098472148
490,She aimed to be the kind of person who shows faith. She trusted despite uncertainty.,-0.1108767018,0.5390322804,0.6499089822
491,He wanted to show hope for improvement. He invested in development.,-0.1083567142,-0.0822789818,0.02607773244
492,She sought to cultivate love for community. She supported local businesses.,-0.1231391653,0.05576521903,0.1789043844
493,He aimed to demonstrate peace in conflict. He remained calm during arguments.,-0.0113852853,-0.006476350594,0.004908934701
494,She wanted to embody joy in work. She approached tasks cheerfully.,-0.05929327011,0.06502873451,0.1243220046
495,He strived to be someone who shows goodness. He acted benevolently always.,0.2426795661,0.9415096641,0.6988300979
496,She sought to show gentleness with criticism. She delivered feedback kindly.,-0.07971120626,0.1720597148,0.2517709211
497,He wanted to cultivate self-discipline strictly. He followed routines precisely.,-0.1384614706,0.3967561722,0.5352176428
498,She aimed to demonstrate perseverance through trials. She continued despite failures.,-0.143720001,0.1327770352,0.2764970362
499,He sought to embody nobility in character. He acted with dignity.,0.3459477723,0.5855403543,0.239592582
