pair_id,moral_text,neutral_text,1426_6_high_precision_neutral_act,1426_6_high_precision_moral_act,1426_6_high_precision_difference,1426_6_high_precision_cohens_d,1426_6_high_precision_type,625_10_high_precision_neutral_act,625_10_high_precision_moral_act,625_10_high_precision_difference,625_10_high_precision_cohens_d,625_10_high_precision_type,582_9_high_output_neutral_act,582_9_high_output_moral_act,582_9_high_output_difference,582_9_high_output_cohens_d,582_9_high_output_type,764_11_high_output_neutral_act,764_11_high_output_moral_act,764_11_high_output_difference,764_11_high_output_cohens_d,764_11_high_output_type
120,He wanted to act with the empathy he felt. He checked on his grieving neighbor.,He saw the sympathy cards in the mailbox. He checked on his grieving neighbor.,-0.04356248304247856,0.15018922090530396,0.19375170394778252,,,-0.07666176557540894,0.07166842371225357,0.1483301892876625,,,-0.055404044687747955,0.2922321557998657,0.3476362004876137,,,0.39870503544807434,0.7954846024513245,0.3967795670032501,,
121,She aimed to demonstrate fairness in grading. She used the same criteria for all students.,She opened her grading spreadsheet. She used the same criteria for all students.,-0.08991897851228714,0.01353527419269085,0.10345425270497799,,,-0.1114528477191925,-0.017560474574565887,0.09389237314462662,,,-0.13890017569065094,-0.053454190492630005,0.08544598519802094,,,0.15315279364585876,0.3841594457626343,0.2310066521167755,,
122,He sought to embody moderation in his habits. He limited his social media use.,He set app timers on his phone. He limited his social media use.,0.013392101973295212,0.171470046043396,0.15807794407010078,,,-0.08724699914455414,0.041965048760175705,0.12921204790472984,,,-0.11458741128444672,0.17504005134105682,0.28962746262550354,,,0.17129725217819214,0.44524726271629333,0.2739500105381012,,
123,She wanted to be someone who shows appreciation. She thanked the maintenance staff.,She saw them working in the hallway. She thanked the maintenance staff.,-0.08499325811862946,0.057213619351387024,0.14220687747001648,,,-0.0911649689078331,0.05397718399763107,0.14514215290546417,,,-0.11893318593502045,0.4017161726951599,0.5206493586301804,,,0.6046503782272339,0.9688314199447632,0.3641810417175293,,
124,He aimed to act with the consideration he believed in. He cleaned the shared kitchen after use.,He found cleaning supplies under the sink. He cleaned the shared kitchen after use.,-0.08684713393449783,0.0698205828666687,0.15666771680116653,,,-0.0544196218252182,0.058386702090501785,0.11280632391571999,,,-0.13099929690361023,0.12917926907539368,0.2601785659790039,,,0.059467609971761703,0.4146181046962738,0.3551504947245121,,
125,She sought to demonstrate openness to learning. She asked questions about unfamiliar topics.,She attended the training session. She asked questions about unfamiliar topics.,-0.08579140156507492,0.0397484116256237,0.12553981319069862,,,-0.08978060632944107,0.12064829468727112,0.2104289010167122,,,-0.08969122916460037,-0.010991064831614494,0.07870016433298588,,,0.4824123978614807,0.40543851256370544,-0.07697388529777527,,
126,He wanted to embody reliability as a friend. He kept plans despite better offers.,He checked his text messages. He kept plans despite better offers.,-0.03563907369971275,0.07814761251211166,0.11378668621182442,,,-0.06037198379635811,0.11433838307857513,0.17471036687493324,,,-0.12818381190299988,0.11348343640565872,0.2416672483086586,,,0.2114027887582779,0.4095674157142639,0.19816462695598602,,
127,She aimed to be someone who shows humility. She credited her team for successes.,She gave the quarterly presentation. She credited her team for successes.,-0.09853524714708328,0.006531869526952505,0.10506711667403579,,,-0.033538367599248886,-0.003549227025359869,0.029989140573889017,,,-0.12571825087070465,0.39561760425567627,0.5213358551263809,,,0.2527535855770111,0.7981706261634827,0.5454170405864716,,
128,He sought to act with the authenticity he valued. He expressed his genuine preferences.,He filled out the survey form. He expressed his genuine preferences.,-0.06850380450487137,0.18050123751163483,0.2490050420165062,,,0.031026184558868408,0.16858310997486115,0.13755692541599274,,,-0.0585271455347538,0.20934593677520752,0.2678730823099613,,,0.3732319474220276,0.5819640755653381,0.20873212814331055,,
129,She wanted to demonstrate patience with learning. She helped the slow reader without rushing.,She had thirty minutes allocated. She helped the slow reader without rushing.,-0.04878795146942139,0.12977313995361328,0.17856109142303467,,,-0.09734711050987244,0.04468635097146034,0.14203346148133278,,,-0.11987872421741486,0.02008206583559513,0.13996079005301,,,0.4702399671077728,0.6603226661682129,0.19008269906044006,,
130,He aimed to embody respect for property. He returned the borrowed tools promptly.,He finished the home project. He returned the borrowed tools promptly.,-0.08665438741445541,0.06510147452354431,0.15175586193799973,,,-0.0749111995100975,0.05437052249908447,0.12928172200918198,,,-0.10970330238342285,0.006567945703864098,0.11627124808728695,,,0.42649808526039124,0.4942615330219269,0.06776344776153564,,
131,She sought to be someone who shows courage. She reported the workplace harassment.,She found the HR contact information. She reported the workplace harassment.,-0.10757044702768326,0.07787618041038513,0.1854466274380684,,,-0.04132714495062828,0.06968588382005692,0.1110130287706852,,,-0.11983130127191544,0.4046463966369629,0.5244776979088783,,,0.174456387758255,0.8377079963684082,0.6632516086101532,,
132,He wanted to act with the wisdom he'd gained. He chose long-term benefits over quick gains.,He reviewed both option summaries. He chose long-term benefits over quick gains.,-0.09029996395111084,0.03357626125216484,0.12387622520327568,,,-0.06635964661836624,0.059558186680078506,0.12591783329844475,,,-0.09649746865034103,0.16156542301177979,0.2580628916621208,,,0.06836043298244476,0.6006618142127991,0.5323013812303543,,
133,She aimed to demonstrate consideration for nature. She picked up litter on her walk.,She carried a bag during her walk. She picked up litter on her walk.,-0.10134758800268173,0.04071231931447983,0.14205990731716156,,,-0.07457932829856873,0.03682566434144974,0.11140499264001846,,,-0.12525369226932526,-0.027448227629065514,0.09780546464025974,,,0.2781706154346466,0.3792371451854706,0.10106652975082397,,
134,He sought to embody self-discipline in his diet. He declined the offered dessert.,He saw the dessert menu passed around. He declined the offered dessert.,-0.05397938936948776,0.019735291600227356,0.07371468096971512,,,-0.09436896443367004,0.01726750284433365,0.11163646727800369,,,-0.12181700021028519,0.2497120201587677,0.3715290203690529,,,0.34546172618865967,0.30931583046913147,-0.0361458957195282,,
135,She wanted to be someone who shows loyalty. She supported her friend's new venture.,She received an invitation to the opening. She supported her friend's new venture.,-0.041159600019454956,0.09158387780189514,0.1327434778213501,,,-0.06934331357479095,0.02026687003672123,0.08961018361151218,,,-0.1377919316291809,0.33152759075164795,0.46931952238082886,,,0.4664216935634613,0.9721683859825134,0.5057466924190521,,
136,He aimed to act with the integrity he promised. He honored the verbal agreement.,He recalled the conversation details. He honored the verbal agreement.,-0.057488296180963516,0.10547739267349243,0.16296568885445595,,,-0.018079174682497978,0.08522097766399384,0.10330015234649181,,,-0.12634748220443726,0.0805559828877449,0.20690346509218216,,,0.3232625126838684,0.733182430267334,0.4099199175834656,,
137,She sought to demonstrate kindness in small ways. She left an encouraging note.,She had sticky notes in her desk. She left an encouraging note.,-0.08153089135885239,0.019172094762325287,0.10070298612117767,,,-0.09467402845621109,0.025655291974544525,0.12032932043075562,,,-0.07351887971162796,0.10794327408075333,0.1814621537923813,,,0.10840103775262833,0.5584976077079773,0.45009656995534897,,
138,He wanted to embody responsibility for his health. He scheduled regular checkups.,He found his insurance card. He scheduled regular checkups.,-0.09931857883930206,0.01605132967233658,0.11536990851163864,,,-0.020236747339367867,0.08798983693122864,0.1082265842705965,,,-0.10547129809856415,-0.006625195033848286,0.09884610306471586,,,0.33171579241752625,0.5042530298233032,0.17253723740577698,,
139,She aimed to be someone who shows understanding. She accommodated different working styles.,She assigned project tasks. She accommodated different working styles.,0.018121497705578804,0.08239684253931046,0.06427534483373165,,,-0.06682414561510086,0.02369999885559082,0.09052414447069168,,,-0.044150855392217636,0.45496878027915955,0.4991196356713772,,,0.19569116830825806,0.7653372287750244,0.5696460604667664,,
140,He sought to act with the honesty that mattered. He disclosed his lack of experience.,He read the job requirements. He disclosed his lack of experience.,-0.10486699640750885,0.1108393520116806,0.21570634841918945,,,-0.0358584001660347,0.11560879647731781,0.1514671966433525,,,-0.03100597858428955,0.2767539322376251,0.3077599108219147,,,0.24442045390605927,0.48747676610946655,0.2430563122034073,,
141,She wanted to demonstrate grace in relationships. She forgave the forgotten birthday.,She checked her calendar that morning. She forgave the forgotten birthday.,-0.08854034543037415,-0.013331013731658459,0.07520933169871569,,,-0.05795222148299217,0.031362809240818024,0.0893150307238102,,,-0.10660850256681442,0.024475406855344772,0.1310839094221592,,,0.1935482919216156,0.5745631456375122,0.3810148537158966,,
142,He aimed to embody thoroughness in his work. He verified all sources twice.,He had the reference list open. He verified all sources twice.,-0.08177916705608368,0.05158190056681633,0.1333610676229,,,-0.015228006057441235,0.06010476127266884,0.07533276733011007,,,-0.11666887253522873,0.10038646310567856,0.2170553356409073,,,0.2533561885356903,0.4622475504875183,0.208891361951828,,
143,She sought to be someone who shows respect. She waited for others to finish speaking.,She noticed people were still talking. She waited for others to finish speaking.,-0.06189245730638504,0.10304824262857437,0.1649406999349594,,,-0.02453317865729332,0.12447871267795563,0.14901189133524895,,,-0.02838537096977234,0.3889855146408081,0.41737088561058044,,,1.0216867923736572,1.1022758483886719,0.08058905601501465,,
144,He wanted to act with the compassion he felt. He offered comfort to the upset child.,He heard crying in the next room. He offered comfort to the upset child.,-0.0511665865778923,0.15094423294067383,0.20211081951856613,,,-0.021554255858063698,0.1390218883752823,0.16057614423334599,,,-0.07178985327482224,0.36940982937812805,0.4411996826529503,,,0.4152987003326416,0.7743072509765625,0.3590085506439209,,
145,She aimed to demonstrate dedication to quality. She redid the substandard work.,She reviewed the completed project. She redid the substandard work.,-0.09762164950370789,0.04782784730195999,0.14544949680566788,,,-0.09112205356359482,0.03384442999958992,0.12496648356318474,,,-0.12252232432365417,0.029650604352355003,0.15217292867600918,,,0.18906408548355103,0.3662240505218506,0.17715996503829956,,
146,He sought to embody fairness in distribution. He ensured everyone got equal time.,He monitored the clock during presentations. He ensured everyone got equal time.,-0.05810431018471718,0.10004174709320068,0.15814605727791786,,,-0.044451795518398285,0.11018582433462143,0.15463761985301971,,,-0.11007774621248245,-0.023144124075770378,0.08693362213671207,,,0.6407731771469116,0.5196861624717712,-0.12108701467514038,,
147,She wanted to be someone who shows gratitude. She remembered those who helped her succeed.,She wrote her acceptance speech. She remembered those who helped her succeed.,-0.09432166069746017,0.024126270785927773,0.11844793148338795,,,-0.08743235468864441,0.03805387392640114,0.12548622861504555,,,-0.05710497871041298,0.4331479072570801,0.49025288596749306,,,0.973516583442688,1.2645241022109985,0.29100751876831055,,
148,He aimed to act with the modesty he learned. He shared credit with collaborators.,He submitted the final report. He shared credit with collaborators.,-0.07738380134105682,0.08382045477628708,0.1612042561173439,,,-0.06797116249799728,0.07768712192773819,0.14565828442573547,,,-0.10520545393228531,0.14450451731681824,0.24970997124910355,,,0.4603676497936249,0.6998114585876465,0.2394438087940216,,
149,She sought to demonstrate flexibility in planning. She adapted to unexpected changes.,She received notification of changes. She adapted to unexpected changes.,-0.0511358343064785,0.0698799416422844,0.1210157759487629,,,0.06332863867282867,0.1411275416612625,0.07779890298843384,,,-0.10296954214572906,-0.07838820666074753,0.024581335484981537,,,0.22078856825828552,0.36514994502067566,0.14436137676239014,,
150,He wanted to embody persistence in his goals. He continued despite repeated rejections.,He received another email response. He continued despite repeated rejections.,-0.05481301620602608,0.09306087344884872,0.1478738896548748,,,-0.05182834342122078,0.048918016254901886,0.10074635967612267,,,-0.10601067543029785,0.03239747881889343,0.13840815424919128,,,0.2867937684059143,0.41021424531936646,0.12342047691345215,,
151,She aimed to be someone who shows empathy. She listened without offering solutions.,She sat across from her friend. She listened without offering solutions.,-0.10399852693080902,0.033228352665901184,0.1372268795967102,,,-0.056691724807024,0.059789784252643585,0.11648150905966759,,,-0.05856115370988846,0.4961991310119629,0.5547602847218513,,,0.3866112530231476,0.8554189801216125,0.46880772709846497,,
152,He sought to act with the consideration he practiced. He texted before visiting.,He arrived at the apartment building. He texted before visiting.,-0.09423696994781494,0.11654895544052124,0.21078592538833618,,,-0.08929961174726486,0.09384600818157196,0.18314561992883682,,,-0.10588251799345016,0.21670746803283691,0.3225899860262871,,,0.7543872594833374,0.7233731150627136,-0.03101414442062378,,
153,She wanted to demonstrate honesty in reviews. She gave balanced feedback.,She completed the evaluation form. She gave balanced feedback.,-0.05820801481604576,0.07263094931840897,0.13083896413445473,,,-0.08462118357419968,0.07884352654218674,0.1634647101163864,,,-0.07532167434692383,0.011256388388574123,0.08657806273549795,,,0.4500981867313385,0.5556812882423401,0.10558310151100159,,
154,He aimed to embody patience with technology. He helped without showing frustration.,He saw the error message appear again. He helped without showing frustration.,-0.036241546273231506,0.17392612993717194,0.21016767621040344,,,-0.06559887528419495,0.07945923507213593,0.14505811035633087,,,-0.00013190707250032574,0.200489342212677,0.20062124928517733,,,0.5892995595932007,0.6367275714874268,0.047428011894226074,,
155,She sought to be someone who shows initiative. She addressed problems before being asked.,She identified issues in the workflow. She addressed problems before being asked.,0.013144051656126976,0.1424814909696579,0.12933743931353092,,,-0.09028860181570053,0.04450443759560585,0.13479303941130638,,,-0.0774478018283844,0.35252755880355835,0.42997536063194275,,,0.3303323984146118,0.9181368350982666,0.5878044366836548,,
156,He wanted to act with the respect he believed in. He knocked before entering.,He reached the office door. He knocked before entering.,-0.09169575572013855,0.16510799527168274,0.2568037509918213,,,-0.061458002775907516,0.07009190320968628,0.1315499059855938,,,-0.10006692260503769,0.3927538990974426,0.4928208217024803,,,0.6022940278053284,0.8898058533668518,0.28751182556152344,,
157,She aimed to demonstrate wisdom in spending. She researched before major purchases.,She browsed online retailers. She researched before major purchases.,-0.03274397924542427,0.038139596581459045,0.07088357582688332,,,-0.08664602786302567,-0.001480035949498415,0.08516599191352725,,,-0.0681118294596672,-0.05097799375653267,0.017133835703134537,,,0.24227842688560486,0.4332515597343445,0.19097313284873962,,
158,He sought to embody kindness in his manner. He spoke gently to service workers.,He placed his order at the counter. He spoke gently to service workers.,-0.10828700661659241,0.038442451506853104,0.1467294581234455,,,-0.0668269544839859,0.0949496179819107,0.1617765724658966,,,-0.09754640609025955,0.4614323079586029,0.5589787140488625,,,0.6454302072525024,0.8717594742774963,0.2263292670249939,,
159,She wanted to be someone who shows reliability. She followed through on casual promises.,She remembered the conversation from last week. She followed through on casual promises.,-0.027295686304569244,0.10470665246248245,0.1320023387670517,,,-0.03954701870679855,0.05540672689676285,0.0949537456035614,,,-0.11239369213581085,0.40227100253105164,0.5146646946668625,,,0.39476218819618225,0.932488203048706,0.5377260148525238,,
160,He aimed to act with the authenticity he chose. He wore what felt comfortable to him.,He opened his closet that morning. He wore what felt comfortable to him.,-0.09550853073596954,0.04829959198832512,0.14380812272429466,,,-0.01963963732123375,0.1265801191329956,0.14621975645422935,,,-0.14020052552223206,-0.023228719830513,0.11697180569171906,,,0.10249248147010803,0.6660183072090149,0.5635258257389069,,
161,She sought to demonstrate understanding of limits. She respected her friend's need for space.,She received a brief text response. She respected her friend's need for space.,0.09157323092222214,0.195699542760849,0.10412631183862686,,,0.017190273851156235,0.09789974987506866,0.08070947602391243,,,0.0433635413646698,0.16750682890415192,0.12414328753948212,,,0.26451951265335083,0.4042380750179291,0.13971856236457825,,
162,He wanted to embody consideration in shared spaces. He wore headphones for his music.,He brought his laptop to the cafe. He wore headphones for his music.,-0.09568193554878235,0.02740737609565258,0.12308931164443493,,,-0.03620355576276779,0.09191387891769409,0.12811743468046188,,,-0.12335845828056335,0.06317972391843796,0.1865381821990013,,,0.08627229928970337,0.3900631070137024,0.303790807723999,,
163,She aimed to be someone who shows persistence. She applied for grants repeatedly.,She found new funding opportunities posted. She applied for grants repeatedly.,-0.0632343515753746,0.05350838601589203,0.11674273759126663,,,-0.04407526180148125,0.027815692126750946,0.07189095392823219,,,-0.11945761740207672,0.33778566122055054,0.45724327862262726,,,0.26151856780052185,0.8063371777534485,0.5448186099529266,,
164,He sought to act with the maturity expected. He handled criticism professionally.,He received feedback on his proposal. He handled criticism professionally.,-0.025505226105451584,0.18389123678207397,0.20939646288752556,,,-0.030502911657094955,0.12543365359306335,0.1559365652501583,,,-0.11111938953399658,0.3676315248012543,0.47875091433525085,,,0.4078596234321594,0.6044883131980896,0.19662868976593018,,
165,She wanted to demonstrate loyalty to truth. She corrected the misrepresented facts.,She heard the incorrect statement. She corrected the misrepresented facts.,-0.027409633621573448,0.12238859385251999,0.14979822747409344,,,-0.06662479788064957,0.05402112752199173,0.1206459254026413,,,-0.1503826379776001,0.004228308796882629,0.15461094677448273,,,0.3714946210384369,0.6215882301330566,0.25009360909461975,,
166,He aimed to embody generosity with knowledge. He shared his expertise freely.,He attended the workshop as an expert. He shared his expertise freely.,-0.08985267579555511,0.0583791621029377,0.1482318378984928,,,-0.05761146545410156,0.06705598533153534,0.1246674507856369,,,-0.1357419639825821,0.17963679134845734,0.31537875533103943,,,0.4107115566730499,0.533092737197876,0.12238118052482605,,
167,She sought to be someone who shows courage. She tried despite fear of failure.,She saw the opportunity posted. She tried despite fear of failure.,-0.07049977034330368,0.08902092278003693,0.1595206931233406,,,-0.05962944030761719,0.06439719349145889,0.12402663379907608,,,-0.08847624063491821,0.3872220516204834,0.4756982922554016,,,0.4240476191043854,0.854250431060791,0.43020281195640564,,
168,He wanted to act with the empathy he developed. He considered how others might feel.,He drafted the announcement email. He considered how others might feel.,-0.031846221536397934,0.12683521211147308,0.15868143364787102,,,-0.08148571103811264,0.07342539727687836,0.154911108314991,,,-0.060807134956121445,0.6406419277191162,0.7014490626752377,,,0.32529905438423157,0.9971457719802856,0.6718467175960541,,
169,She aimed to demonstrate respect for time. She ended the meeting punctually.,She glanced at the wall clock. She ended the meeting punctually.,-0.09727306663990021,0.065800741314888,0.1630738079547882,,,-0.09088065475225449,0.042030416429042816,0.1329110711812973,,,-0.1238216832280159,-0.003087390214204788,0.12073429301381111,,,0.37017887830734253,0.5997183322906494,0.22953945398330688,,
170,He sought to embody honesty in small things. He pointed out the pricing error.,He noticed the numbers didn't match. He pointed out the pricing error.,-0.08310487866401672,0.08376800268888474,0.16687288135290146,,,-0.09985551238059998,0.07346314191818237,0.17331865429878235,,,-0.09107382595539093,0.061214812099933624,0.15228863805532455,,,0.18008488416671753,0.5258198976516724,0.34573501348495483,,
171,She wanted to be someone who shows determination. She trained through difficult weather.,She checked the forecast that morning. She trained through difficult weather.,-0.08798079937696457,0.07292459905147552,0.1609053984284401,,,-0.08325819671154022,0.03704147785902023,0.12029967457056046,,,-0.11018611490726471,0.40707114338874817,0.5172572582960129,,,0.22877557575702667,0.9356070160865784,0.7068314403295517,,
172,He aimed to act with the kindness he could. He offered his umbrella to a stranger.,He noticed rain starting to fall. He offered his umbrella to a stranger.,-0.07346318662166595,0.04272397235035896,0.11618715897202492,,,-0.03675243258476257,0.12352877855300903,0.1602812111377716,,,-0.12709462642669678,0.23215624690055847,0.35925087332725525,,,0.2665301263332367,0.7405222058296204,0.47399207949638367,,
173,She sought to demonstrate patience with mistakes. She calmly corrected the errors.,She reviewed the submitted work. She calmly corrected the errors.,-0.05608706176280975,0.23214340209960938,0.28823046386241913,,,-0.10499652475118637,0.06413876265287399,0.16913528740406036,,,-0.14033204317092896,0.046635087579488754,0.1869671307504177,,,0.3903970718383789,0.6792665719985962,0.2888695001602173,,
174,He wanted to embody accountability for impact. He apologized for unintended harm.,He learned about the consequences. He apologized for unintended harm.,-0.04171699658036232,0.09584450721740723,0.13756150379776955,,,-0.06606784462928772,0.09342445433139801,0.15949229896068573,,,-0.07752290368080139,-0.017735982313752174,0.05978692136704922,,,0.5346201658248901,0.5771687030792236,0.042548537254333496,,
175,She aimed to be someone who shows respect. She asked permission before photographing.,She took out her camera. She asked permission before photographing.,-0.0848686695098877,0.04261548072099686,0.12748415023088455,,,-0.09808801114559174,0.01793140359222889,0.11601941473782063,,,-0.11513451486825943,0.37414467334747314,0.4892791882157326,,,0.45901304483413696,1.0135635137557983,0.5545504689216614,,
176,He sought to act with the consideration needed. He gave advance notice of changes.,He updated the project timeline. He gave advance notice of changes.,-0.01980566419661045,0.11994778364896774,0.1397534478455782,,,0.016214516013860703,0.18256184458732605,0.16634732857346535,,,-0.08638465404510498,0.06414841115474701,0.150533065199852,,,0.1815267950296402,0.37702441215515137,0.19549761712551117,,
177,She wanted to demonstrate wisdom in conflicts. She chose her battles carefully.,She encountered multiple disagreements. She chose her battles carefully.,0.013326197862625122,0.09188567847013474,0.07855948060750961,,,-0.06411463767290115,0.04711378738284111,0.11122842505574226,,,-0.01042954158037901,-0.0033044645097106695,0.00712507707066834,,,0.5445085167884827,0.5824039578437805,0.03789544105529785,,
178,He aimed to embody reliability in communication. He responded to messages promptly.,He checked his inbox that morning. He responded to messages promptly.,-0.09586483985185623,0.035489924252033234,0.13135476410388947,,,-0.02616277150809765,0.07978498190641403,0.10594775341451168,,,-0.10399623960256577,0.00406885938718915,0.10806509898975492,,,0.3103965222835541,0.5487749576568604,0.23837843537330627,,
179,She sought to be someone who shows humility. She acknowledged what she didn't know.,She encountered unfamiliar concepts. She acknowledged what she didn't know.,-0.08908931910991669,0.06267055124044418,0.15175987035036087,,,-0.06518285721540451,0.02960595116019249,0.094788808375597,,,-0.08287166059017181,0.3152918517589569,0.3981635123491287,,,0.45876365900039673,0.974987268447876,0.5162236094474792,,
180,He wanted to act with the honesty required. He reported his own mistake.,He discovered an error in his work. He reported his own mistake.,-0.09648606181144714,0.11096532642841339,0.20745138823986053,,,-0.09191341698169708,0.09365200251340866,0.18556541949510574,,,-0.13765837252140045,0.22083786129951477,0.3584962338209152,,,0.22879356145858765,0.6161676049232483,0.38737404346466064,,
181,She aimed to demonstrate compassion for struggle. She offered help without judgment.,She noticed someone having difficulty. She offered help without judgment.,0.004109662491828203,0.1360715925693512,0.131961930077523,,,-0.045134641230106354,0.08325168490409851,0.12838632613420486,,,0.13794541358947754,0.16022278368473053,0.02227737009525299,,,0.4117622673511505,0.5073480010032654,0.09558573365211487,,
182,He sought to embody fairness in decisions. He considered all perspectives equally.,He gathered input from stakeholders. He considered all perspectives equally.,-0.06686423718929291,0.11087843775749207,0.17774267494678497,,,-0.07766438275575638,0.07455731183290482,0.1522216945886612,,,-0.1341293454170227,0.08738060295581818,0.22150994837284088,,,0.33766353130340576,0.5517674088478088,0.21410387754440308,,
183,She wanted to be someone who shows gratitude. She appreciated small gestures.,She received assistance with her task. She appreciated small gestures.,-0.07002294063568115,0.071764275431633,0.14178721606731415,,,-0.024578316137194633,0.08608506619930267,0.1106633823364973,,,0.10923007130622864,0.6489679217338562,0.5397378504276276,,,0.40846121311187744,0.9579874873161316,0.5495262742042542,,
184,He aimed to act with the integrity needed. He refused the inappropriate request.,He received an unusual email. He refused the inappropriate request.,-0.02865639515221119,0.12896031141281128,0.15761670656502247,,,0.027897924184799194,0.11587991565465927,0.08798199146986008,,,-0.12197784334421158,0.10867185890674591,0.2306497022509575,,,0.23488079011440277,0.5487635731697083,0.3138827830553055,,
185,She sought to demonstrate respect for privacy. She avoided sharing others' information.,She heard personal details in conversation. She avoided sharing others' information.,-0.05823763832449913,0.14171400666236877,0.1999516449868679,,,-0.06975117325782776,0.07841116189956665,0.1481623351573944,,,-0.14113660156726837,-0.028523866087198257,0.11261273548007011,,,0.3761216998100281,0.4371723234653473,0.061050623655319214,,
186,He wanted to embody patience in teaching. He explained until understanding dawned.,He noticed puzzled expressions. He explained until understanding dawned.,-0.03300569951534271,0.12834462523460388,0.1613503247499466,,,-0.08957882970571518,0.09424402564764023,0.1838228553533554,,,0.13167084753513336,0.09375755488872528,-0.03791329264640808,,,0.4122905731201172,0.501293420791626,0.08900284767150879,,
187,She aimed to be someone who shows kindness. She included the overlooked colleague.,She organized the lunch outing. She included the overlooked colleague.,-0.10314186662435532,0.010467633605003357,0.11360950022935867,,,-0.0926005020737648,-0.002649475820362568,0.08995102625340223,,,-0.12877433001995087,0.46603715419769287,0.5948114842176437,,,0.30781328678131104,0.8670634031295776,0.5592501163482666,,
188,He sought to act with the wisdom gained. He learned from past mistakes.,He encountered a similar situation. He learned from past mistakes.,-0.08021713048219681,0.10755638778209686,0.18777351826429367,,,-0.06701238453388214,0.09540185332298279,0.16241423785686493,,,-0.05644099414348602,0.17228081822395325,0.22872181236743927,,,0.4111643433570862,0.4934414029121399,0.08227705955505371,,
189,She wanted to demonstrate consideration for comfort. She adjusted the temperature for others.,She had access to the thermostat. She adjusted the temperature for others.,-0.09828953444957733,0.1243552416563034,0.22264477610588074,,,0.0026790534611791372,0.11074823141098022,0.10806917794980109,,,-0.1441408395767212,0.005987737327814102,0.1501285769045353,,,0.20104506611824036,0.4953724145889282,0.29432734847068787,,
190,He aimed to embody thoroughness in safety. He checked all equipment before use.,He prepared for the task. He checked all equipment before use.,-0.09984898567199707,0.04565099999308586,0.14549998566508293,,,0.06008102744817734,0.04720916971564293,-0.012871857732534409,,,-0.1331963837146759,0.0473603829741478,0.1805567666888237,,,0.38501691818237305,0.5606656074523926,0.17564868927001953,,
191,She sought to be someone who shows courage. She stood up for her beliefs.,She attended the town hall meeting. She stood up for her beliefs.,0.05772329121828079,0.1684199571609497,0.11069666594266891,,,-0.06149834766983986,0.05399143695831299,0.11548978462815285,,,-0.11267663538455963,0.37664541602134705,0.4893220514059067,,,0.80548095703125,1.098786473274231,0.29330551624298096,,
192,He wanted to act with the empathy warranted. He validated others' experiences.,He participated in the discussion. He validated others' experiences.,-0.09115765988826752,0.1496184915304184,0.2407761514186859,,,-0.08918584883213043,0.10076954960823059,0.18995539844036102,,,-0.13653884828090668,0.3566477298736572,0.4931865781545639,,,0.37842699885368347,0.6692271828651428,0.29080018401145935,,
193,She aimed to demonstrate honesty in assessment. She accurately evaluated her performance.,She completed her self-review. She accurately evaluated her performance.,-0.0468788743019104,0.09505929797887802,0.14193817228078842,,,-0.11426015943288803,0.002465127967298031,0.11672528740018606,,,-0.09405137598514557,0.046654582023620605,0.14070595800876617,,,0.3642294108867645,0.5882065892219543,0.22397717833518982,,
194,He sought to embody respect for expertise. He deferred to those more knowledgeable.,He attended the specialist consultation. He deferred to those more knowledgeable.,0.00524809118360281,0.21908175945281982,0.21383366826921701,,,-0.0773240178823471,0.10633520781993866,0.18365922570228577,,,-0.10813828557729721,0.13159511983394623,0.23973340541124344,,,0.4930519461631775,0.5100763440132141,0.01702439785003662,,
195,She wanted to be someone who shows resilience. She bounced back from criticism.,She read the harsh review. She bounced back from criticism.,-0.06892234832048416,0.0582394041121006,0.12716175243258476,,,-0.10680484026670456,0.0484575517475605,0.15526239201426506,,,-0.11566577851772308,0.3816646337509155,0.4973304122686386,,,0.27846759557724,0.8901647329330444,0.6116971373558044,,
196,He aimed to act with the consideration appropriate. He minimized disruptions during work.,He needed to make phone calls. He minimized disruptions during work.,-0.007191736716777086,0.1478186994791031,0.15501043619588017,,,-0.057320721447467804,0.07609088718891144,0.13341160863637924,,,-0.09754323959350586,0.1587681621313095,0.25631140172481537,,,0.5951963067054749,0.3973557651042938,-0.19784054160118103,,
197,She sought to demonstrate loyalty to commitments. She honored her prior obligations.,She checked her appointment book. She honored her prior obligations.,-0.03931533545255661,0.17955073714256287,0.21886607259511948,,,-0.08414342999458313,0.12361524999141693,0.20775867998600006,,,-0.07649844139814377,0.04666564613580704,0.1231640875339508,,,0.1885211318731308,0.5251069664955139,0.3365858346223831,,
198,He wanted to embody self-control with temptation. He stayed within reasonable limits.,He attended the open bar event. He stayed within reasonable limits.,-0.03840573504567146,0.11756107211112976,0.15596680715680122,,,-0.08837344497442245,0.0513780415058136,0.13975148648023605,,,-0.11930754035711288,0.32626157999038696,0.44556912034749985,,,0.4539521634578705,0.597319483757019,0.14336732029914856,,
199,She aimed to be someone who shows appreciation. She noticed others' efforts.,She observed the completed tasks. She noticed others' efforts.,-0.06577371060848236,0.039386820048093796,0.10516053065657616,,,-0.09200242161750793,0.007608518935739994,0.09961094055324793,,,0.15211351215839386,0.6478238105773926,0.4957102984189987,,,0.488231360912323,0.9126150012016296,0.42438364028930664,,
